job_id;applicant;cv_name;job_url;applied_on;added_manually;used_cv;name;skills;jobId;randomIdx;template;first_company;first_title;second_company;second_title;third_company;third_title;company_name;title
997;Mateo;997_Mateo.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=160&pp=gQDwAAAAAAAAAAAAAAAB7XfYjQFIAQQBQbIBCSILdAYAhJNqNmMfQPLrDu5wqPkbWg2lK3ISB3vE5jhvhyVaCZvNEJpoF7I5rVHGS421NxZrG693FUVLAmcnlV2KlRs6HFoaim89o3t3u9zOmedat1srJl3zRii1kJjvgg4SW4EkBPNScBecua9urCS5B6BBr8T3jXuzDRF7JKr14FOzPH6liJpDwyyoWgTwHNIBjy3_eLrMKvZ6Ru01JZKl5LCXhEF2j9dz2lKzvefZ2ShZHvS954EbzazxltGKFsbHJYJXjnhinl9hC-Axl3SFxOS0Tab-84bELOFoywnPbQZTBxtvgrT9Z9xnlwQav6EaStP4w_XLAoCOB2J1geKLm3i-JTXRAlpyFy1TLWd5pB16gWzBPKo7MjCOHrAu5IQo-j3Alzsx2MzDxvTlgGnMmArREISzg0G2Ljasqki3ZwAA&vjk=18344d002ef44aba;2022-11-23 16:43:13.455864;False;997;Mateo;JavaScript, React, Express, Git, Adobe Illustrator, JQuery, Kubernetes, Java, TypeScript, CSS, AWS;997;0;1;Spotify;Software Engineer;DAZN;Software Engineer;Shropshire Council;Web Developer;Sellerpoint GmbH;VueJS Developer (m/f/d)
997;Isabella;997_Isabella.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=160&pp=gQDwAAAAAAAAAAAAAAAB7XfYjQFIAQQBQbIBCSILdAYAhJNqNmMfQPLrDu5wqPkbWg2lK3ISB3vE5jhvhyVaCZvNEJpoF7I5rVHGS421NxZrG693FUVLAmcnlV2KlRs6HFoaim89o3t3u9zOmedat1srJl3zRii1kJjvgg4SW4EkBPNScBecua9urCS5B6BBr8T3jXuzDRF7JKr14FOzPH6liJpDwyyoWgTwHNIBjy3_eLrMKvZ6Ru01JZKl5LCXhEF2j9dz2lKzvefZ2ShZHvS954EbzazxltGKFsbHJYJXjnhinl9hC-Axl3SFxOS0Tab-84bELOFoywnPbQZTBxtvgrT9Z9xnlwQav6EaStP4w_XLAoCOB2J1geKLm3i-JTXRAlpyFy1TLWd5pB16gWzBPKo7MjCOHrAu5IQo-j3Alzsx2MzDxvTlgGnMmArREISzg0G2Ljasqki3ZwAA&vjk=18344d002ef44aba;2022-11-23 15:33:47.732287;False;997;Isabella;JavaScript, React, Express, Git, AWS, CSS, Python, Redux, Microsoft Azure, SQL, Java;997;1;2;Dedalus HealthCare;Fullstack Developer;TIER Mobility;Software Engineer;Inetum;Frontend / Backend Developer;Sellerpoint GmbH;VueJS Developer (m/f/d)
999;Mateo;999_Mateo.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=160&pp=gQDwAAAAAAAAAAAAAAAB7XfYjQFIAQQBQbIBCSILdAYAhJNqNmMfQPLrDu5wqPkbWg2lK3ISB3vE5jhvhyVaCZvNEJpoF7I5rVHGS421NxZrG693FUVLAmcnlV2KlRs6HFoaim89o3t3u9zOmedat1srJl3zRii1kJjvgg4SW4EkBPNScBecua9urCS5B6BBr8T3jXuzDRF7JKr14FOzPH6liJpDwyyoWgTwHNIBjy3_eLrMKvZ6Ru01JZKl5LCXhEF2j9dz2lKzvefZ2ShZHvS954EbzazxltGKFsbHJYJXjnhinl9hC-Axl3SFxOS0Tab-84bELOFoywnPbQZTBxtvgrT9Z9xnlwQav6EaStP4w_XLAoCOB2J1geKLm3i-JTXRAlpyFy1TLWd5pB16gWzBPKo7MjCOHrAu5IQo-j3Alzsx2MzDxvTlgGnMmArREISzg0G2Ljasqki3ZwAA&vjk=5c2f9f7b1314a9ca;2022-11-23 16:43:44.822696;False;999;Mateo;JavaScript, React, Express, Git, Redux, Microsoft Azure, C#, NoSQL, Adobe Illustrator, TypeScript, Kubernetes;999;1;2;Self-employed / Freelancing;Technical Consultant & Web Developer;Klarna;Fullstack Developer;Inetum;Frontend / Backend Developer;N47 GmbH;Android Developer (m/w/d)
999;Isabella;999_Isabella.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=160&pp=gQDwAAAAAAAAAAAAAAAB7XfYjQFIAQQBQbIBCSILdAYAhJNqNmMfQPLrDu5wqPkbWg2lK3ISB3vE5jhvhyVaCZvNEJpoF7I5rVHGS421NxZrG693FUVLAmcnlV2KlRs6HFoaim89o3t3u9zOmedat1srJl3zRii1kJjvgg4SW4EkBPNScBecua9urCS5B6BBr8T3jXuzDRF7JKr14FOzPH6liJpDwyyoWgTwHNIBjy3_eLrMKvZ6Ru01JZKl5LCXhEF2j9dz2lKzvefZ2ShZHvS954EbzazxltGKFsbHJYJXjnhinl9hC-Axl3SFxOS0Tab-84bELOFoywnPbQZTBxtvgrT9Z9xnlwQav6EaStP4w_XLAoCOB2J1geKLm3i-JTXRAlpyFy1TLWd5pB16gWzBPKo7MjCOHrAu5IQo-j3Alzsx2MzDxvTlgGnMmArREISzg0G2Ljasqki3ZwAA&vjk=5c2f9f7b1314a9ca;2022-11-23 15:34:53.787922;False;999;Isabella;JavaScript, React, Express, Git, JQuery, Apollo, Microsoft Azure, Redux, Adobe Illustrator, Python, Java;999;0;1;DAZN;Software Engineer;TIER Mobility;Software Engineer;Self-employed / Freelancing;Technical Consultant & Web Developer;N47 GmbH;Android Developer (m/w/d)
1000;Isabella;1000_Isabella.pdf;https://be.indeed.com/jobs?q=Web+Developer&start=150&pp=gQDhAAAAAAAAAAAAAAAB7VKdqQEOAQUBJUwVLgoyDmIGHyc9c9iZbWizXIcOpbdwpfGiS_lPP5n-Xe55tSJK1EZAmEF9ctEOXWRLpIwnG_PUtujqsTsQSf3n3ZmTFy1HznMw1aVMZZnVxWZjmxU00RL7tV46pRHjGZMsdw4wIMYBBlf_ki1OAq9x8l8fsjfYYDH9uQUBXnh4Ew9PsJwNNl3e9-4jw9JDfOJB0VxMWUEc6-V-cPKqR_2rpVkTWtalgDq98xtfpTNBWYY16qN7-atIFoel7tvCCL3wg0i4giqnJzbySt6IMzFxCyKrK3S5tLcOQgEYuenuhC0HaCZmTQzzmoAC3dJkX6-hiz_-sn2ZO63WKraTCMSuI72vr0sHGeHSAAA&vjk=0553dac1d5c99346;2022-11-23 15:36:04.761472;False;1000;Isabella;JavaScript, React, Express, Git, Python, GraphQL, TypeScript, JQuery, Kubernetes, CSS, Microsoft Azure;1000;0;2;TIER Mobility;Software Engineer;Klarna;Fullstack Developer;Self-employed / Freelancing;Technical Consultant & Web Developer;Raccoons;JavaScript engineer
1000;Mateo;1000_Mateo.pdf;https://be.indeed.com/jobs?q=Web+Developer&start=150&pp=gQDhAAAAAAAAAAAAAAAB7VKdqQEOAQUBJUwVLgoyDmIGHyc9c9iZbWizXIcOpbdwpfGiS_lPP5n-Xe55tSJK1EZAmEF9ctEOXWRLpIwnG_PUtujqsTsQSf3n3ZmTFy1HznMw1aVMZZnVxWZjmxU00RL7tV46pRHjGZMsdw4wIMYBBlf_ki1OAq9x8l8fsjfYYDH9uQUBXnh4Ew9PsJwNNl3e9-4jw9JDfOJB0VxMWUEc6-V-cPKqR_2rpVkTWtalgDq98xtfpTNBWYY16qN7-atIFoel7tvCCL3wg0i4giqnJzbySt6IMzFxCyKrK3S5tLcOQgEYuenuhC0HaCZmTQzzmoAC3dJkX6-hiz_-sn2ZO63WKraTCMSuI72vr0sHGeHSAAA&vjk=0553dac1d5c99346;2022-11-23 16:44:23.526701;False;1000;Mateo;JavaScript, React, Express, Git, Java, TypeScript, CSS, SQL, Apollo, Microsoft Azure, Python;1000;1;1;Spotify;Software Engineer;Dedalus HealthCare;Fullstack Developer;DAZN;Software Engineer;Raccoons;JavaScript engineer
1002;Isabella;1002_Isabella.pdf;https://be.indeed.com/jobs?q=Web+Developer&start=150&pp=gQDhAAAAAAAAAAAAAAAB7VKdqQEOAQUBJUwVLgoyDmIGHyc9c9iZbWizXIcOpbdwpfGiS_lPP5n-Xe55tSJK1EZAmEF9ctEOXWRLpIwnG_PUtujqsTsQSf3n3ZmTFy1HznMw1aVMZZnVxWZjmxU00RL7tV46pRHjGZMsdw4wIMYBBlf_ki1OAq9x8l8fsjfYYDH9uQUBXnh4Ew9PsJwNNl3e9-4jw9JDfOJB0VxMWUEc6-V-cPKqR_2rpVkTWtalgDq98xtfpTNBWYY16qN7-atIFoel7tvCCL3wg0i4giqnJzbySt6IMzFxCyKrK3S5tLcOQgEYuenuhC0HaCZmTQzzmoAC3dJkX6-hiz_-sn2ZO63WKraTCMSuI72vr0sHGeHSAAA&vjk=9398457a3ddf6fa5;2022-11-23 15:36:36.795322;False;1002;Isabella;JavaScript, React, Express, Git, SQL, JQuery, Python, Microsoft Azure, AWS, Apollo, CSS;1002;0;2;DAZN;Software Engineer;Self-employed / Freelancing;Technical Consultant & Web Developer;TIER Mobility;Software Engineer;Inkubis;Junior Low Code Developer
1002;Mateo;1002_Mateo.pdf;https://be.indeed.com/jobs?q=Web+Developer&start=150&pp=gQDhAAAAAAAAAAAAAAAB7VKdqQEOAQUBJUwVLgoyDmIGHyc9c9iZbWizXIcOpbdwpfGiS_lPP5n-Xe55tSJK1EZAmEF9ctEOXWRLpIwnG_PUtujqsTsQSf3n3ZmTFy1HznMw1aVMZZnVxWZjmxU00RL7tV46pRHjGZMsdw4wIMYBBlf_ki1OAq9x8l8fsjfYYDH9uQUBXnh4Ew9PsJwNNl3e9-4jw9JDfOJB0VxMWUEc6-V-cPKqR_2rpVkTWtalgDq98xtfpTNBWYY16qN7-atIFoel7tvCCL3wg0i4giqnJzbySt6IMzFxCyKrK3S5tLcOQgEYuenuhC0HaCZmTQzzmoAC3dJkX6-hiz_-sn2ZO63WKraTCMSuI72vr0sHGeHSAAA&vjk=9398457a3ddf6fa5;2022-11-23 16:44:52.909980;False;1002;Mateo;JavaScript, React, Express, Git, Docker, Python, NoSQL, CSS, C#, JQuery, Apollo;1002;1;1;Sainsbury's;Software Engineer;Spotify;Software Engineer;Inetum;Frontend / Backend Developer;Inkubis;Junior Low Code Developer
1004;Mateo;1004_Mateo.pdf;https://nl.indeed.com/jobs?q=Fullstack+Developer&start=20&pp=gQAeAAAAAAAAAAAAAAAB7UAJnQA5AQEBCCTSrCuEDqzw7Q0dM9pPYmbhSHjWZtGLNQRAtNnTCtdt7_p9DxidK8OpEQh12CYZ1uw4J1-uAAA&vjk=6e08ba90da1b9600;2022-11-23 16:45:37.338124;False;1004;Mateo;JavaScript, React, Express, Git, Microsoft Azure, Kubernetes, C#, SQL, Redux, Python, Apollo;1004;1;2;Self-employed / Freelancing;Technical Consultant & Web Developer;Klarna;Fullstack Developer;Unumbox Ltd;Fullstack Developer;MisterGreen;Fullstack focus back-end
1004;Isabella;1004_Isabella.pdf;https://nl.indeed.com/jobs?q=Fullstack+Developer&start=20&pp=gQAeAAAAAAAAAAAAAAAB7UAJnQA5AQEBCCTSrCuEDqzw7Q0dM9pPYmbhSHjWZtGLNQRAtNnTCtdt7_p9DxidK8OpEQh12CYZ1uw4J1-uAAA&vjk=6e08ba90da1b9600;2022-11-23 15:37:18.418783;False;1004;Isabella;JavaScript, React, Express, Git, SQL, Redux, Docker, Apollo, NoSQL, Python, JQuery;1004;0;1;TIER Mobility;Software Engineer;Shropshire Council;Web Developer;Klarna;Fullstack Developer;MisterGreen;Fullstack focus back-end
1006;Isabella;1006_Isabella.pdf;https://nl.indeed.com/jobs?q=Fullstack+Developer&start=20&pp=gQAeAAAAAAAAAAAAAAAB7UAJnQA5AQEBCCTSrCuEDqzw7Q0dM9pPYmbhSHjWZtGLNQRAtNnTCtdt7_p9DxidK8OpEQh12CYZ1uw4J1-uAAA&vjk=93181a604b9b48c2;2022-11-23 15:39:00.094935;False;1006;Isabella;JavaScript, React, Express, Git, AWS, GraphQL, Java, Microsoft Azure, CSS, Redux, Kubernetes;1006;0;1;Sainsbury's;Software Engineer;Altran;Software Engineer;Unumbox Ltd;Fullstack Developer;Brancheteers;Stagiair(e) Fullstack Developer
1006;Mateo;1006_Mateo.pdf;https://nl.indeed.com/jobs?q=Fullstack+Developer&start=20&pp=gQAeAAAAAAAAAAAAAAAB7UAJnQA5AQEBCCTSrCuEDqzw7Q0dM9pPYmbhSHjWZtGLNQRAtNnTCtdt7_p9DxidK8OpEQh12CYZ1uw4J1-uAAA&vjk=93181a604b9b48c2;2022-11-23 16:47:09.908613;False;1006;Mateo;JavaScript, React, Express, Git, JQuery, Python, SQL, TypeScript, Docker, C#, AWS;1006;1;2;DAZN;Software Engineer;Spotify;Software Engineer;Shropshire Council;Web Developer;Brancheteers;Stagiair(e) Fullstack Developer
1007;Mateo;1007_Mateo.pdf;https://be.indeed.com/jobs?q=Web+Developer&start=70&pp=gQBpAAAAAAAAAAAAAAAB7VKdqQCnAQIBHVQGCFgOMM3djnvqPKd-YewHmK47aOk_pPJ-_6xayUwGEK1Fr1nv0mq0--ZbOYR6dnSNrD5G7mILv1BqFUmZJmtKJFbGXm8oX_m6GIhJj1Gn1i6zqIE0Bt6U577zlovBCmZvzjSS1OtnDV4-E1ouXg1bkxg4DqaVAHaIp0FXTbWEx60ot3_0AZEqJPSJlxoEwtB0FKqQHJkWZG4QAc5H2EtB1WcAAA&vjk=3f62b5b1a7893902;2022-11-23 16:47:37.881182;False;1007;Mateo;JavaScript, React, Express, Git, Python, SQL, JQuery, C#, Apollo, Docker, Redux;1007;1;2;DAZN;Software Engineer;Spotify;Software Engineer;Altran;Software Engineer;ZORGI;Back-end Developer
1007;Isabella;1007_Isabella.pdf;https://be.indeed.com/jobs?q=Web+Developer&start=70&pp=gQBpAAAAAAAAAAAAAAAB7VKdqQCnAQIBHVQGCFgOMM3djnvqPKd-YewHmK47aOk_pPJ-_6xayUwGEK1Fr1nv0mq0--ZbOYR6dnSNrD5G7mILv1BqFUmZJmtKJFbGXm8oX_m6GIhJj1Gn1i6zqIE0Bt6U577zlovBCmZvzjSS1OtnDV4-E1ouXg1bkxg4DqaVAHaIp0FXTbWEx60ot3_0AZEqJPSJlxoEwtB0FKqQHJkWZG4QAc5H2EtB1WcAAA&vjk=3f62b5b1a7893902;2022-11-23 15:39:42.490319;False;1007;Isabella;JavaScript, React, Express, Git, TypeScript, Microsoft Azure, Kubernetes, Adobe Illustrator, NoSQL, AWS, SQL;1007;0;1;Spotify;Software Engineer;Unumbox Ltd;Fullstack Developer;Self-employed / Freelancing;Technical Consultant & Web Developer;ZORGI;Back-end Developer
1008;Mateo;1008_Mateo.pdf;https://be.indeed.com/jobs?q=Web+Developer&start=70&pp=gQBpAAAAAAAAAAAAAAAB7VKdqQCnAQIBHVQGCFgOMM3djnvqPKd-YewHmK47aOk_pPJ-_6xayUwGEK1Fr1nv0mq0--ZbOYR6dnSNrD5G7mILv1BqFUmZJmtKJFbGXm8oX_m6GIhJj1Gn1i6zqIE0Bt6U577zlovBCmZvzjSS1OtnDV4-E1ouXg1bkxg4DqaVAHaIp0FXTbWEx60ot3_0AZEqJPSJlxoEwtB0FKqQHJkWZG4QAc5H2EtB1WcAAA&vjk=d00f9aef0a3758e6;2022-11-23 16:48:09.107594;False;1008;Mateo;JavaScript, React, Express, Git, SQL, CSS, JQuery, Python, TypeScript, Kubernetes, Microsoft Azure;1008;0;1;Shropshire Council;Web Developer;DAZN;Software Engineer;Klarna;Fullstack Developer;Sander & Partners;Full JS Developer | AI Company
1008;Isabella;1008_Isabella.pdf;https://be.indeed.com/jobs?q=Web+Developer&start=70&pp=gQBpAAAAAAAAAAAAAAAB7VKdqQCnAQIBHVQGCFgOMM3djnvqPKd-YewHmK47aOk_pPJ-_6xayUwGEK1Fr1nv0mq0--ZbOYR6dnSNrD5G7mILv1BqFUmZJmtKJFbGXm8oX_m6GIhJj1Gn1i6zqIE0Bt6U577zlovBCmZvzjSS1OtnDV4-E1ouXg1bkxg4DqaVAHaIp0FXTbWEx60ot3_0AZEqJPSJlxoEwtB0FKqQHJkWZG4QAc5H2EtB1WcAAA&vjk=d00f9aef0a3758e6;2022-11-23 15:40:37.512176;False;1008;Isabella;JavaScript, React, Express, Git, TypeScript, Adobe Illustrator, AWS, SQL, Python, Kubernetes, Docker;1008;1;2;Sainsbury's;Software Engineer;Klarna;Fullstack Developer;Dedalus HealthCare;Fullstack Developer;Sander & Partners;Full JS Developer | AI Company
1009;Isabella;1009_Isabella.pdf;https://fr.indeed.com/jobs?q=Web+Developer&fromage=7&start=120&pp=gQC0AAAAAAAAAAAAAAAB7VcmcwD5AQMBKlYQJgYBhN5vwndQDpDORUeoWAOenKPYeWkEmsAIkhJO_sj2jD6Tptrcnt-0bSU7QDmRPNhWeqqOp1zeO2EO3pChkmAZYVyIKD60mnMsdPnDi8FexstQ7cKbOMSvhGuYkkCGJMLNKPQlG75X6mHbpciUSg53aG2qPnTj4IuLRPIvtm3TNdC0w83A4R_vqdUOUNjPyay-9P3nh7y0evG2r6OKEeF3DRKajUqjw9KEwOVs0PuZeV26sEZos4psoQD0eYkyZ-tn1muvq8Dn39uREkUddP1OjqzGqDc15WMyIOH8a74ZC6dfn2rDbBqIjw0FP4GXqO9sAAA&vjk=9ddbe654aac980e3&advn=4445814142064280;2022-11-23 15:41:07.057017;False;1009;Isabella;JavaScript, React, Express, Git, NoSQL, Redux, CSS, SQL, AWS, C#, Adobe Illustrator;1009;0;1;Spotify;Software Engineer;Altran;Software Engineer;Inetum;Frontend / Backend Developer;SPP RECRUTEMENT;Développeur WINDEV - WEBDEV (H/F)
1009;Mateo;1009_Mateo.pdf;https://fr.indeed.com/jobs?q=Web+Developer&fromage=7&start=120&pp=gQC0AAAAAAAAAAAAAAAB7VcmcwD5AQMBKlYQJgYBhN5vwndQDpDORUeoWAOenKPYeWkEmsAIkhJO_sj2jD6Tptrcnt-0bSU7QDmRPNhWeqqOp1zeO2EO3pChkmAZYVyIKD60mnMsdPnDi8FexstQ7cKbOMSvhGuYkkCGJMLNKPQlG75X6mHbpciUSg53aG2qPnTj4IuLRPIvtm3TNdC0w83A4R_vqdUOUNjPyay-9P3nh7y0evG2r6OKEeF3DRKajUqjw9KEwOVs0PuZeV26sEZos4psoQD0eYkyZ-tn1muvq8Dn39uREkUddP1OjqzGqDc15WMyIOH8a74ZC6dfn2rDbBqIjw0FP4GXqO9sAAA&vjk=9ddbe654aac980e3&advn=4445814142064280;2022-11-23 16:48:49.979654;False;1009;Mateo;JavaScript, React, Express, Git, Docker, Redux, C#, Microsoft Azure, Java, AWS, SQL;1009;1;2;TIER Mobility;Software Engineer;Dedalus HealthCare;Fullstack Developer;Unumbox Ltd;Fullstack Developer;SPP RECRUTEMENT;Développeur WINDEV - WEBDEV (H/F)
1010;Isabella;1010_Isabella.pdf;https://fr.indeed.com/jobs?q=Web+Developer&fromage=7&start=120&pp=gQC0AAAAAAAAAAAAAAAB7VcmcwD5AQMBKlYQJgYBhN5vwndQDpDORUeoWAOenKPYeWkEmsAIkhJO_sj2jD6Tptrcnt-0bSU7QDmRPNhWeqqOp1zeO2EO3pChkmAZYVyIKD60mnMsdPnDi8FexstQ7cKbOMSvhGuYkkCGJMLNKPQlG75X6mHbpciUSg53aG2qPnTj4IuLRPIvtm3TNdC0w83A4R_vqdUOUNjPyay-9P3nh7y0evG2r6OKEeF3DRKajUqjw9KEwOVs0PuZeV26sEZos4psoQD0eYkyZ-tn1muvq8Dn39uREkUddP1OjqzGqDc15WMyIOH8a74ZC6dfn2rDbBqIjw0FP4GXqO9sAAA&vjk=6d72a294320610f4;2022-11-23 15:41:39.720326;False;1010;Isabella;JavaScript, React, Express, Git, Adobe Illustrator, SQL, Python, Microsoft Azure, Apollo, AWS, TypeScript;1010;1;1;Sainsbury's;Software Engineer;Inetum;Frontend / Backend Developer;Shropshire Council;Web Developer;Manutan;Développeur Front F/H
1010;Mateo;1010_Mateo.pdf;https://fr.indeed.com/jobs?q=Web+Developer&fromage=7&start=120&pp=gQC0AAAAAAAAAAAAAAAB7VcmcwD5AQMBKlYQJgYBhN5vwndQDpDORUeoWAOenKPYeWkEmsAIkhJO_sj2jD6Tptrcnt-0bSU7QDmRPNhWeqqOp1zeO2EO3pChkmAZYVyIKD60mnMsdPnDi8FexstQ7cKbOMSvhGuYkkCGJMLNKPQlG75X6mHbpciUSg53aG2qPnTj4IuLRPIvtm3TNdC0w83A4R_vqdUOUNjPyay-9P3nh7y0evG2r6OKEeF3DRKajUqjw9KEwOVs0PuZeV26sEZos4psoQD0eYkyZ-tn1muvq8Dn39uREkUddP1OjqzGqDc15WMyIOH8a74ZC6dfn2rDbBqIjw0FP4GXqO9sAAA&vjk=6d72a294320610f4;2022-11-23 16:49:22.337320;False;1010;Mateo;JavaScript, React, Express, Git, Apollo, CSS, TypeScript, SQL, GraphQL, Python, NoSQL;1010;0;2;Dedalus HealthCare;Fullstack Developer;Spotify;Software Engineer;DAZN;Software Engineer;Manutan;Développeur Front F/H
1011;Isabella;1011_Isabella.pdf;https://fr.indeed.com/jobs?q=Web+Developer&fromage=7&start=120&pp=gQC0AAAAAAAAAAAAAAAB7VcmcwD5AQMBKlYQJgYBhN5vwndQDpDORUeoWAOenKPYeWkEmsAIkhJO_sj2jD6Tptrcnt-0bSU7QDmRPNhWeqqOp1zeO2EO3pChkmAZYVyIKD60mnMsdPnDi8FexstQ7cKbOMSvhGuYkkCGJMLNKPQlG75X6mHbpciUSg53aG2qPnTj4IuLRPIvtm3TNdC0w83A4R_vqdUOUNjPyay-9P3nh7y0evG2r6OKEeF3DRKajUqjw9KEwOVs0PuZeV26sEZos4psoQD0eYkyZ-tn1muvq8Dn39uREkUddP1OjqzGqDc15WMyIOH8a74ZC6dfn2rDbBqIjw0FP4GXqO9sAAA&vjk=ecddd125e49856d4;2022-11-23 15:42:06.520874;False;1011;Isabella;JavaScript, React, Express, Git, Adobe Illustrator, Kubernetes, C#, Python, Microsoft Azure, Apollo, Redux;1011;0;2;Inetum;Frontend / Backend Developer;Self-employed / Freelancing;Technical Consultant & Web Developer;Dedalus HealthCare;Fullstack Developer;Attineos;Développeur JS H/F
1011;Mateo;1011_Mateo.pdf;https://fr.indeed.com/jobs?q=Web+Developer&fromage=7&start=120&pp=gQC0AAAAAAAAAAAAAAAB7VcmcwD5AQMBKlYQJgYBhN5vwndQDpDORUeoWAOenKPYeWkEmsAIkhJO_sj2jD6Tptrcnt-0bSU7QDmRPNhWeqqOp1zeO2EO3pChkmAZYVyIKD60mnMsdPnDi8FexstQ7cKbOMSvhGuYkkCGJMLNKPQlG75X6mHbpciUSg53aG2qPnTj4IuLRPIvtm3TNdC0w83A4R_vqdUOUNjPyay-9P3nh7y0evG2r6OKEeF3DRKajUqjw9KEwOVs0PuZeV26sEZos4psoQD0eYkyZ-tn1muvq8Dn39uREkUddP1OjqzGqDc15WMyIOH8a74ZC6dfn2rDbBqIjw0FP4GXqO9sAAA&vjk=ecddd125e49856d4;2022-11-23 16:49:50.091917;False;1011;Mateo;JavaScript, React, Express, Git, JQuery, Kubernetes, Microsoft Azure, Redux, GraphQL, CSS, NoSQL;1011;1;1;Dedalus HealthCare;Fullstack Developer;Altran;Software Engineer;Shropshire Council;Web Developer;Attineos;Développeur JS H/F
1013;Isabella;1013_Isabella.pdf;https://fr.indeed.com/jobs?q=Web+Developer&fromage=7&start=120&pp=gQC0AAAAAAAAAAAAAAAB7VcmcwD5AQMBKlYQJgYBhN5vwndQDpDORUeoWAOenKPYeWkEmsAIkhJO_sj2jD6Tptrcnt-0bSU7QDmRPNhWeqqOp1zeO2EO3pChkmAZYVyIKD60mnMsdPnDi8FexstQ7cKbOMSvhGuYkkCGJMLNKPQlG75X6mHbpciUSg53aG2qPnTj4IuLRPIvtm3TNdC0w83A4R_vqdUOUNjPyay-9P3nh7y0evG2r6OKEeF3DRKajUqjw9KEwOVs0PuZeV26sEZos4psoQD0eYkyZ-tn1muvq8Dn39uREkUddP1OjqzGqDc15WMyIOH8a74ZC6dfn2rDbBqIjw0FP4GXqO9sAAA&vjk=494c149946aabfe0;2022-11-23 15:42:46.688903;False;1013;Isabella;JavaScript, React, Express, Git, TypeScript, Kubernetes, Apollo, Docker, C#, Java, AWS;1013;0;2;Unumbox Ltd;Fullstack Developer;Spotify;Software Engineer;DAZN;Software Engineer;Arche MC2;[SH] Développeur Web H/F
1013;Mateo;1013_Mateo.pdf;https://fr.indeed.com/jobs?q=Web+Developer&fromage=7&start=120&pp=gQC0AAAAAAAAAAAAAAAB7VcmcwD5AQMBKlYQJgYBhN5vwndQDpDORUeoWAOenKPYeWkEmsAIkhJO_sj2jD6Tptrcnt-0bSU7QDmRPNhWeqqOp1zeO2EO3pChkmAZYVyIKD60mnMsdPnDi8FexstQ7cKbOMSvhGuYkkCGJMLNKPQlG75X6mHbpciUSg53aG2qPnTj4IuLRPIvtm3TNdC0w83A4R_vqdUOUNjPyay-9P3nh7y0evG2r6OKEeF3DRKajUqjw9KEwOVs0PuZeV26sEZos4psoQD0eYkyZ-tn1muvq8Dn39uREkUddP1OjqzGqDc15WMyIOH8a74ZC6dfn2rDbBqIjw0FP4GXqO9sAAA&vjk=494c149946aabfe0;2022-11-23 16:50:19.600675;False;1013;Mateo;JavaScript, React, Express, Git, Redux, Kubernetes, Python, Microsoft Azure, AWS, C#, CSS;1013;1;1;Shropshire Council;Web Developer;Dedalus HealthCare;Fullstack Developer;Unumbox Ltd;Fullstack Developer;Arche MC2;[SH] Développeur Web H/F
1014;Mateo;1014_Mateo.pdf;https://fr.indeed.com/jobs?q=Web+Developer&fromage=7&start=120&pp=gQC0AAAAAAAAAAAAAAAB7VcmcwD5AQMBKlYQJgYBhN5vwndQDpDORUeoWAOenKPYeWkEmsAIkhJO_sj2jD6Tptrcnt-0bSU7QDmRPNhWeqqOp1zeO2EO3pChkmAZYVyIKD60mnMsdPnDi8FexstQ7cKbOMSvhGuYkkCGJMLNKPQlG75X6mHbpciUSg53aG2qPnTj4IuLRPIvtm3TNdC0w83A4R_vqdUOUNjPyay-9P3nh7y0evG2r6OKEeF3DRKajUqjw9KEwOVs0PuZeV26sEZos4psoQD0eYkyZ-tn1muvq8Dn39uREkUddP1OjqzGqDc15WMyIOH8a74ZC6dfn2rDbBqIjw0FP4GXqO9sAAA&vjk=37fcc9acd0e8c062;2022-11-23 16:50:47.629499;False;1014;Mateo;JavaScript, React, Express, Git, GraphQL, C#, Microsoft Azure, CSS, Docker, TypeScript, Python;1014;0;2;Unumbox Ltd;Fullstack Developer;DAZN;Software Engineer;Inetum;Frontend / Backend Developer;CMA IDF;AGENT DEVELOPPEUR DE L'APPRENTISSAGE
